index,문자내용
ham,석경아 그동안 네 맘대로 행동해도 벌 안 받으니까 다 네 세상 같았지? 퇴학당할 생각 못 했으니까 거만한 표정 짓고 있는 거 봐라 넌 제발 계속 네 아빠 편해라 엄마 더 힘들게 하지 말고
ham,혜인이 엄마에게 무슨 일이 일어난 거야 4일 뒤에 알 수 있겠군
ham,나중에 석경이가 제니 아빠가 살인자인 걸 약점 잡아서 괴롭히다 진짜 살인자는 제니 아빠에게 죄를 뒤집어씌운 자기 아빠라는 걸 알게 돼서 그제서야 헐렐레 수련 씨 편들면 좋겠어요.. 석경아 돌아와 ㅠㅠㅠㅠㅠ
ham,와 성경이 나쁘네.... 끝까지. 제니 골탕 먹이고.. 제니는 자기 아빠가. 살인자인 거 들키고..ㅠㅠㅠ석경이 너는 천벌받아야 해!!
ham,"진짜.. 알고는 있었지만, 이영상 보고 엄마들은 대단한 거 x2로 깨달음.. 애들이 울어도 화도 안 내시고, 말씀하심.. 그리고 15kg에 아기를 업고 저녁까지 차리다니 진짜 대단하시다.."
ham,페북에서 보고 넘어왔는데 애들 너무 귀여워ㅠㅠㅠㅠㅠㅠㅠ 그리고 전국의 엄마들 진짜로 존경스럽습니다 
ham,저도 애 키우는 엄마로서 육아 현실이 엄청 공감가요 ㅜㅜㅜㅜ 그리고 자막 덕분에 엄청 웃었어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,보면서 저희 집이랑 너무 비슷해서 웃으면서 봤네요!! 역시 아이들 있는 집은 다 비슷한가 봐요~ 아가들도 너무 귀엽고 중간중간 빵빵 터져서 피식 웃었네요. 엄마 파이팅!!
ham,"고등학생 때부터 무자녀 계획을 가지고 있는 갓 20살이에요 ㅎㅎ 영상 보고 더더욱 진짜 못할 거 같다는 생각이 들면서도, 우리 엄마 아빠 저랑 제 동생 키우시느라 얼마나 고생 많으셨을까 울컥하더라고요. 아빠랑 같이 브이로그 영상 다시 보면서 ""아빠 나는 진짜 애 못 키울 거 같아. 대단하다"" 하니까 ""자식들이 주는 행복이 더 커서 괜찮다"" 하시는데 눈물이 그렁그렁 ㅠㅠㅠㅜ"
ham, 요새 날씨가 안 좋은데 엄마도 아빠도 아가들도 건강하셨으면 좋겠어요!!
ham,아가들 너무 귀엽다가도 엄마분 너무 고생하시는 것 같아 마음 아프다가도 또 귀엽게 애교 부리는 것 보면 저도 어느 순간 다시 웃고 있네요
ham,의식하는 표정이 너무 재밌어서 구독하고 갑니다ㅋㅋ 우리 엄마도 나랑 동생 이렇게 키웠구나 하면서 가슴 찡하고 존경스럽네요.
ham,"정말 한국 여자들 대단하단 생각밖에 안 들어요. 독박 육아에, 집안일에, 맞벌이하시는 분들도 계시고,, 다 컸더니 대학입시까지... 스카이캐슬 엄마들이 그렇게 자식 성공에 집착하는 거 다 전후 맥락이 있겠죠.."
ham,영상 보는데 짠하다가도 공감되다가도 엄마가 너무 귀여워서 웃음이나네요ㅎㅎㅎ
ham,ㅋㅋㅋㅋ진짜 재밌어요ㅋㅋㅋㅋ 저도 아기 키우는데 좋은 엄마의 반응(?)들이 많은 거 같아요~ 유쾌하시고 아이들을 사랑하시는 게 많이 느껴져서 멋있어요ㅋㅋ
ham,진짜 엄마들 존경합니다♡
ham,자막 웃겨서 눈물 났어요ㅋㅋㅌㅋㅋㅌ 다시 한번 엄마들의 고단함을 느끼게 되네요 ㅜㅜㅜ
ham,말똥이 태어날 때부터 식츙이님 블로그 쭉 구독하고 있던 말똥 군 동갑 엄마예요.ㅋㅋ 현실 육아 유튜버로 유명해지셔서 부~자 되시라고 유튜브 현생 첫 응원 댓글 남깁니다.
ham,같같은 아들 둘 엄마로서 너무 공감되고 너무 재밌고 유쾌하시네요♡ 오래간만에 한껏 웃고 가요♡
ham,아ㅋㅋㅋ 진짜 아기들 둘 엄마가 이렇게 귀여워도 되는건가ㅠㅠㅠㅠㅠㅠ
ham,이 세상 엄마 아빠 존경합니다! 힘냅시다!
ham,징징징거리며 안길 때가 제일 힘든데 그 시기가 일생에서 짪은 시간이라 생각하면 이 아옹다옹 육아도 해볼 만하다는 긍정적인 생각으로 오늘도 파이팅 하는 애 엄마 댓 달기 갑니다.
ham,커피찬물ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 세상 해맑은 엄마 너무 웃겨ㅋㅋ
ham,저 힘든 와중에 웃음을 잃지않으시다니ㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진정 아름다우세요 엄마 생각도 나고요 자주 올려주세요 너무 재밌어요️
ham,갑자기 새삼 엄마한테 더 잘해야겠다는 생각이 드네요 ㅠㅠㅠㅠㅠ어우 너무 대단하세요!! 육아의 현실은 생각했던 것보다 더 엄청나네요.
ham,이 세상 엄마들 모두 파이팅입니다~! 
ham,아 진짜 이 언니 너무 좋아ㅠㅠㅠㅠㅠㅠ 완전 매력쩔었다ㅠㅠㅠㅠ친해지고싶은 엄마야️귀여워ㅠ완전
ham,애기들도 귀엽고 엄마도 귀엽고 ㅋ
ham,엄마 매력터져ㅋㅋ 진짜 부지런하시네요
ham,와 정말 대단하세요ㅋㅋㅋㅋㅋㅋ 저도 첫째 낳고 둘째 계획은 하고 있는데 (2-3살 터울로) 사실 좀 겁나기도 해요... 지금도 힘든데 둘째까지 잘 키울 수 있을까 생각이 들어서ㅠㅠ 모든 엄마들 파이팅입니다!!!!
ham,이 언니 유쾌하시네~~ㅋㅋㅋ 화이팅티이이잍!!! 너무 멋지고 예쁜 여자 울 엄마도 애 셋 키우느라. 힘들었겠지..ㅠㅠ
ham,둘째가 갑자기 엄마 볼에 뽀뽀 쪽 하는 거 심쿵..ㅎㅎ애교쟁이ㅜㅜ 저러면 정말 녹죠~ 자기 전 물 찾는 것도 너무 공감 ㅋㅋㅋㅋ
ham,이게 진짜 리얼 육아에요 대한민국 엄마들 파이팅!
ham,앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어머니 너무 귀여 우세용♡ 힘들어하시다가도 둘째 아가 애교에 사르르 녹는 모습 보고 우리 엄마도 저랬을까 나도 힘들게 했겠지 생각나며 죄송해지네요ᅲᅮᅲ 카메라 의식 계속 해주세요 제발♡♡♡♡♡ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,엄마가 너무 귀엽네요^^ 흐뭇하게 웃고 갑니다
ham,우리 집 보는 줄 알았어요!!! 공감 200프로~ 아이들 너무 사랑스럽고 엄마도 너무 대단하세요!
ham,모든 엄마들 파이팅
ham,너너무 좋은 엄마 같아요^^ 아기들이 원하는 게 뭔지 자상하게 보려고 하시고
ham,세상의 엄마는 강하다! 전 4아이의 맘이에요~~~파이팅! 즐기는 육아~~행복한 육아하자고요~♡~♡~♡ 저 고기 진심 먹고싶습니다~~♡ㅎㅎ현실육아 파이팅! 구독을 안 하려야 안 할 수가 없습니다~~~♡
ham,진짜 매력 터지는 엄마다 ㅋㅋㅋ 멋지다~ 엄마의 로망을 이루지. 못하셨다고 했지만 화내지 않는 모습 너무 존경스럽다~ 난 맨날 빽빽거리는데.. ㅋ
ham,힘드실 텐데 화도 안 내시고 참 좋은 엄마인 것 같아요 그리고 무엇보다 영상 너무 재미나요 ㅎㅎㅎㅋ
ham,마냥 웃기기만 하다가 '너 몇 살 때까지 엄마가 이렇게 뽀뽀해도 될까?'라는 자막 하나에 뭉클ㅜㅜ 엄마 뽀뽀하러 가야겠어요
ham,인정~! 대한민국의 엄마들은 슈퍼우먼~!!
ham,대한민국 엄마들을 응원합니다~
ham,와~~진짜 제 생활본 듯해서 너무 공감 갑니다ㅋㅋㅋ 이건 구독 안 하려야 안할수없다는ㅋㅋ 엄마들 파이팅요~~
ham,육육아하면서 이렇게 찍기 진짜 어려운데 대단하세요ㅋㅋㅋㅋㅋㅋ저도 늘 시도하다 포기해요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아기가 잘 때나 기분 좋을 때만 찍을 수 있..
ham,엄마들 대단하다
ham,전국 엄마들 사랑해요
ham,하루 종일 똑같이 살았는데 난 왜 이걸 보고있는가ㅋㅋ후아~~~힘냅시다 엄마들♡
ham,힘들어도 아이 애교 뽀뽀에 다 녹아버리는 엄마입니다.
ham,천천송이 같아요 ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 저렇게 고생하시면서 밝은 모습 보기 좋네요... 저는 비혼 주의지만 우리나라 모든 엄마분들 너무 대단하시다는 걸 느끼고 갑니다️
ham,좋은 영상 잘 보고 있습니다. ㅎㅎ 아이들이 너무 귀엽네요. 감사합니다. 시간 되시면 제 채널도 한 번 방문 부탁드립니다. 초보 엄마 아빠를 위한 유익한 자료를 공유하고 싶습니다.
ham,역시 아이 키울 때는 정신없어요 하지만 아이랑 육아만 할 수 있다는 게 아이에게도 엄마에게도 행복한 순간입니다
ham,딸 둘 엄마로서 격하게 공감해요ㅋㅋ
ham,왜 애들은 꼭 자기 전에 물을 달라고 하는 걸까요? 그래놓고 새벽에 화장실 간다고 깨운다는ㅜㅜ모든 엄마들은 알지만 아무도 말하지 않는 육아의 세계!?판도라의 상자를 열어버리셨네요
ham,미치겠네ᄏᄏᄏᄏᄏᄏᄏ애들보다ᅳ엄마가 더 귀여우시다ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 저도 애가 다섯 살인데 폭풍공감하고갑니다ㅋㅋㅋㅋ 너무 힘드신 날은 남편분 좀 부려먹으세요ㅋㅋ
ham,아기들 애교 부리는 거 진짜 너무 귀엽네요 엄마님도 너무 예쁘고 성격 정말 좋어 보여요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ야들아 말좀들어라ㅠㅠ
ham,아이는 없지만 이렇게 간접 경험 제대로 하고 갑니다! 엄마들 파이팅
ham,아기보다 엄마가 더 사랑스러워도 되는 건가요 ᄏᄏᄏᄏᄏ
ham,엄마들은 대단해.. .
ham,"아기 엄마들의 GRWM(외출 짐 싸기, 초스피드 메이크업 같은)도 해주세요 ㅎㅎ"
ham,종일 아기들에 시달려도 애교 섞인 뽀뽀 한 번에 얼굴에 꽃이 피시네요 ㅎㅎ 아름다우세요! 저는 이 영상 보니까 엄마가 되고 싶은 맘이 더 커지네요! 고단한 일상이긴 하지만 그것에 비할 수 없는 행복이 느껴져서요!
ham,저는 연년생 딸 둘 엄마인데 너무 공감되고 웃겨서 첨으로 댓글 남겨요ㅋㅋ우리 둘째도 주방에 있으면 그렇게 저를 밀어내요ㅠ그래도 대단하세요 업고 일하시고ᄒᄒ보고 배워갑니다 오늘 일요일인데 파이팅 하세요ㅎㅎ
ham,이야 엄마 참을성 무엇 ㅋㅋ 자막 무엇
ham,전 지금 둘째 임신 중인데 이 영상을 보면서 곧 다가올 저의 미래가 두렵네요 ㅠㅠ 엄마들은 정말 위대한 거 같아요
ham,블로그 안 한 지 오래됐는데 첫째 낳으시고 육아하실 때 봤었어요 ᄒ 유튜브에서 뵈니깐 정말 반갑네요! ㅎㅎㅎ 구독하고 갈게요~~^^♡
ham,엄마가 더 귀엽ㅋㅋㅋ
ham,악 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 빵터지네요......즤집도 연년생 둘 키우고 있어서 ㅠㅠㅠ 남 일 같지 않고 찡하기까지 했는데 진짜 너무 웃기게 재밌게 잘봤어요ㅠㅠ 고맙습니다 우리 엄마들 파이팅~~~~~~
ham,왜 이제 봤을까요..!! 아 진짜 친해지고 싶은 언니 스타일~♡♡ㅎㅎ 매력 터지시네요^^ 다른 어떤 육아툰 보다도 더 잼썼습니다ㅎㅎ 요즘 더 고생 많으실 텐데 힘내세요~~^^ 참고로 전 두 딸 엄마인데 똑같습니다ㅋㅋ
ham,하하하.. 엄마 표정 정말 웃겨요.. 공유해 주셔서 감사합니다
ham,ㅋㅋㅋㅋㅋㅋ아들 둘 키우는 엄마라 '나랑 같네' 하고 우연히 봤는데 같이 쪼개고 있는 날 발견 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
ham,저도 6살 3살 아들 둘 엄마인데ㅋㅋㅋ 우리 집이랑 정말 똑같네요ㅜㅜㅋㅋㅋㅋㅋㅋㄱ 힘내요 우리
ham,5세 여아 키우는 엄마 입장에서 우리 애들 키우는 느낌 나서 오랜만에 웃으며 봤네요~^^
ham,대단하시네요 잠깐 보는 것도 힘든데 역시 엄마는 사랑입니다
ham,와 우리 엄마도 저렇게 힘드셨겠지.. 얘기들 키우시느라 고생 많으시네요 ㅠㅠ
ham,두 아들 엄마이면서도 아이들에게 잘 대해주시고 참 대단하세요^^
ham,"진짜 웃겨요 ㅋㅋ,. 애 둘 엄마로서 공감해요"
ham,아들 키우는 게 저렇게 힘들구나..... 우리 엄마 아들은 골목대장이었는데 대단하시다 정말
ham,와 이게 레알이다 레알. 정말 개꿀 잼. 아기 엄마 가감 없는 영상이 매력 터짐.
ham,난 못하겠다 ㅜㅠ 어머니들 대단하십니다. 엄마 고마워 ㅠㅠ
ham,"야채로 해독ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ세상 재밌어요,,, 저도 아기 엄마라 그런지 너무 공감 ㅠㅠ 구독하고 갑니다,, 총 총"
ham,너무 공감이 가서 보고 있네요. 저희 집이랑. 너무 똑같아서요. 우리 집도 아들 둘이랍니다.ㅠㅠ엄마들 파이팅입니다. 둘째들은 다 애교 장착하고 태어나는 것 같네요^^
ham,현실 육아네요 정말 ㅜㅜㅎㅎ
ham,개콘 보는 줄 ㅋㅋㅋㅋㅋㅋㅋ 완전 현실감이 돋아요 ㅋㅋㅋ 카메라 의식 완전 웃씸 ㅋㅋㅋㅋㅋ 엄마가 좀 한 개그 하시는 듯... ㅋㅋㅋ
ham,ㅋㅋㅋㅋ 세상 엄마들 대단하다ㅜㅜ
ham,엄마 너무 귀여워요 응원합니다~
ham,엄마는 진짜 극한직업이네요~~~!!!!
ham,엄마 너무 예쁘심
ham,재밌다 ...진짜 재밌다......... 브이로 그 맛집이다.... 재밌는 건 재밌지만.. 앳되어 보이는 엄마 모습이 조금씩 보여서 힘내시라고 전하고 싶어요!!!
ham,진정한 현실 육아 .... 엄마는 대단하다ᅲᅲ대단하십니다.... 존경 ㅠㅠ저도 나중에 결혼하고 애 낳아도 저렇게 밝고 싶어요! ㅎㅎ 그리고 꾸미지 않아도 너무예쁘세요!!!ㅋㅋ집에서저도맨날저머리하고있는데 ㅋㅋㅋㅋㅋ 남자친구 걸로 로그인해요 ᄏᄏᄏ
ham,배꼽 한 개인 게 아쉬울 만큼 웃어봤네요! 차암 매던 엄마 ㅎ 응원하고 구독했어요^^
ham,4살 2살 엄마 한참 웃었네요 공감~~
ham,저희 노견 이름도 삼월이에요~ 그리고 저 또한 아들 둘 엄마라 격하게 공감하며 잘 보고 갑니다.
ham,"영상을 보니 엄마, 아빠에게 더욱 잘 해드려야겠다는 생각이 들어요.. 엄마 아빠 사랑해"
ham,이거보고 24살인 내가 울 엄마도 저랬겠지..?
ham,하... 세상 모든 엄마들 응원해요! 저는 워킹맘인데 .. ㅜㅜ 남일같지가 않네요! ㅎㅎㅎ
ham,식충이엄마!! 영상 또 언제 올리시나요 너무 재밋어요ㅠㅠㅠㅠ
ham,블로그 팬인데 유튭으로 따라 이사왔어요ㅋㅋ재밌어서 3번째 보는 중이에요ᄏᄏ애 엄마로서 격하게 공감합니다 김치볶음밥ㅋㅋ카메라의식에서 빵 터짐요... 지하철 출근길 모두 정적인데 나만 dntdmazzz
ham,저저하고 형 이 저거보다 더 심했다는데 엄마는 얼마나 힘들었을까ㅜㅜ 엄마들 파이팅
ham,아들 둘 엄마 이로써 너무 공감가요! 크게 소리 내서 웃었네요 그런데 마지막 즈음 웃으면서 눈물이 흐르는 이유는 왜일까요^^
ham,왜 저희 엄마가 일이 끝이 없단 얘길 항상 하셨는지 알겠어요.... 숨 쉴 틈이 없네요 ㅠ 모든 엄마들 정말 대단하세요ㅠㅠ! 그렇게 비혼 주의가 점점 커져만 가는 21살 대학생이었습니다️
ham,화 안 내는 좋은 엄마네요 17년 전 돌아가도 제 인성으로는 님처럼 좋은 엄마는 되기 힘들 듯 따뜻하게 양육하시는 님이 부럽네요
ham,ㅋㅋㅋ 육아하는 엄마들 초췌한 건 다 똑같나 봐요ㅜㅜ머리 스타일 매우 비슷 소름
ham,정말 엄마는 대단한 것 같아요
ham,중간마다 카메라 의식하는 거 재미있으시고 귀여우세요 ㅋㅋㅋ 힘드시겠어요.. 그래도 아기가 뽀뽀해 주니 모든 게 용서될 수밖에.. 저희 엄마도 맨날 집 치우시고 설거지하고 정신없으신데.
ham,이게 현실이죠......엄마들의 현실.....
ham,ㅋㅋㅋㅋㅋ애 엄마라면 보고 꼭 웃고갈거예요ㅋㅋㅎㅎㅎㅎㅎㅎ 웃프다요..............그래도 힘!!!
ham,이 정도면 엄마 월급 따로 줘야 함
ham,이제 대학 막 졸업한 사회 초년생인데 저희 엄마 생각도 나고ㅠ 울컥하네요ㅠ저는 절대로 결혼 안 하겠다고 생각했었는데ㅠㅠ 엄마가 저 때문에 너무 고생하신 걸 이제서야 알아서 인걸까요ㅠㅠ 부모님은 정말 위대하세요ㅠㅠ
ham,엄마들이 아이를 위해 봐야 할 영상~~
ham,진짜 귀엽고 사랑스럽고 죽을 만큼 힘들겠다. 엄마 파이팅요... 근데 어머니 개그우먼 출신 아니시죠??ㅋㅋㅋㅋㅋㅋ
ham,새해 첫날 새벽에 아이들 땜에 깨서 잠이 안 와 이거 보고 힘내는 중. 나 하고 똑같은 엄마 있다는 걸로 위로받고 감.
ham,대한민국 아니지 세계 모든 엄마 이름으로 사는 모든 어머니♡ 으샤으샤 합시다!!
ham,아들 가진 엄마는 그저 울고 갑니다 나를보는줄알았음..ㅠㅠ현실은 영상보다 더더더 힘듦 자기 전에 오늘도 내가 해냈어 오늘도 버텼어 뻗음
ham,블로그도 보러 가야겠네요 키키 만약 엄마가 된다면 이런 엄마가 되고 싶네요 잘 봤어요~~~!!!
ham,저도 한 아이에 아빠로써 엄마만큼은 아니겠지만 힘드신 모습 이해가 갑니다. 진짜 내 마음대로 안되는 게 자식인 거 같아요 그래도 사랑스럽게 보는 걸 또 어찌하겠습니까 ㅋㅋ 잘 보고 많이 배워가겠습니다
ham,진짜 4살 아기 한 명 키우는데 공감에 연속이고 일상도 비슷하고 모든 엄마는 그런가 봐요 ㅠㅠ
ham,엄마랑 둘이 띠동갑 동생 한 마리 키우기도 죽을 맛이었는데 그때 생각나서 눈물나네요....ㅠㅠㅋㅋ(당시 아버지 외환위기 이후 어렵게 재취업해서 중국 장기 출장 가라는 회사 명령 거절 못 했겠죠ㅠ)
ham,"진짜 이 세상 모든 엄마들은 슈퍼우먼 같아요 일도 하고 아이도 돌보고 진짜 존경스러워요,,,"
ham,엄마란 무거운 책임감 이름은 성인 돼서도 계속되는 듯
ham,작은 아이가 뽀뽀해 주니 엄마 눈에 하트가
ham,파이팅입니다 아기들 너무 이뻐요 엄마분도 너무 이쁘세요
ham,엄마 고마워
ham,애 둘 키우는 입장에서  정말 대단하십니다. 엄마는 진짜 대단한 존재 맞습니다. 전 요새 점점 도와준다고 도와주는데 진짜 한두 시간만 해도 힘들더군요 ㅜㅜ
ham,엄마매력쩔어욧ㅎㅎㅎ
ham,현실 엄마 영상 재밌게봤어요ㅋㅋ
ham,반성합니다 너무ㅠㅠ 아기 엄마들 일상은 비슷하네요 힐링하고 가요 육아 브이로 그 또 올려주세요
ham,진심 옛날 생각나서 재밌게 봤네요 ㅎㅎ 형이 엘베 버튼 누름에서 빵 ㅋㅋㅋ 로봇 새끼에서 빵 ㅋㅋㅋㅋ 자면 죽는 줄 아는 애에서 또 빵 ㅋㅋㅋㅋ 완전히 공감돼요 ㅋㅋㅋㅋ 저렇게 다 해줘도 크고 나면 못해준 것만 생각나 미안한 엄마네요 ㅎㅎㅎ
ham,밥도 안 처먹고 울고불고 찡 찡 거리 거 울고 엄마 정말 힘들게 해서 침대에다가 던져버렸다고 하더라고요 ㅋㅋㅋㅋㅋ 괜히 제가 미안하더라고요 ㅠ
ham,오늘은 엄마에게 뽀뽀해야겠다.... 고맙다고..
ham,아 뭐야 개 웃기네 끝까지 봤네 헐... 우리 애 엄마하고 애 둘하고 놀러 가서 혼자 집에서 쉬는데 뭐라고 세상 애들 육아 블로그를 보고 있네 하하하... 잘 보고 가요 
ham,"40개월 아들 쌍둥이 키우는 엄마로 너무 공감되네요ㅠㅠㅠㅠ 세상에 잠들면 죽는 줄 아는 애, 양치하면 강냉이 털리는 줄 아는 애 자막 보고 현실웃음이었어요ㅋㅋㅋㅋ 저희 쌍둥이가 그러거든요ㅋㅋㅋㅋ"
ham,이런 현실 육아 브이로그 너무 좋아요 ᄒᄒ 엄마의 입장에서 보는ㅎㅎ 그런 브이로그ㅎㅎ 재밌어요!
ham,울면서 봤어요. 너무 웃겨서  힘내요. 우리 엄마들!
ham,저도 조카가 있는데 보면서 언니 생각 조카 생각 많이 했어요 ㅋㅋㅋㅋㅋ 구독하고 갈게요 매력 터지시는 엄마네요!
ham,애들이 원래 산만한 게 당연하지만 강아지도 키우시니까 몸이 많이 피곤하시겠어요ㅠㅠ 그래도 저처럼(?) 멋진(?) 성인이 되겠죠ㅎㅎㅎㅎ 영상 보니까 어릴 때 저 같고ㅋㅋ엄마 속 많이 썩였는데 엄마 미안해~!~!️
ham,울 엄마가 우리 자매를 정말 힘들게 키웠구나 새삼 깨달아가며 눈물이 납니다 ㅠㅠ 옛날에 집이 좀 어려웠는데 진짜 독박 육아에 시집살이... 브이로그 보면서 오만가지 생각 다 들었네요 ㅠㅠ 다음 영상도 기대할게요 너무 재밌어요 ㅎㅎ
ham,아흨ㅋㅋㅋ 이 채널 너무 좋네요ㅋㅋㅋ 바로 구독하고 갑니다! 갑자기 엄마 보고 싶어졌어..
ham,오우.. 정말 대단하세요ㅠㅠㅠㅠ 전 나중에 결혼하면 원래 무자녀 생활을 하겠다고 생각하고 있었지만 영상을 보고 정말 느꼈어요..! 전 진짜 못할 것 같아요 ㅋㅋㅋㅋㅋ 진짜 대단하세요!!! 엄마들 존경합니다ㅜㅜ 파이팅!!
ham,엄마 너무 재밋으셈 ㅋㅋㅋㅋㅋㅋ
ham,조만간 출산하고 나면 아들 두 엄마인데... 그나마 다행인 건 첫째가 아직까진 꽤 협조적인 아이라는 거... 멍멍이는 없다는 거... 거의 얼굴 보기 힘든 우리 남편 회사가 담 달부터 주 52시간 도입을 한다느니 뭐라느니 한다는 거......
ham,"엄마의 현실이란,,"
ham,저도 딸 두 엄마인데... 육아 브이로그 찍을까 바요.... ㅋㅋㅋ 아들 둘 대단하세요
ham,자영업이라 아침 등원 도와주고 퇴근하고 술 안 먹고 일찍 들어가 씻기는 거 도와주고 2시간 놀아주는데 떡실신 합니다 24시간 케어하는 엄마들은 죽으란 말이죠.. 많이 도와주세요
ham,이 언니는 진짜다. 이 언니 너무 믓지다.. 라고 혼잣말하는 경력 겨우 10개월 아기 엄마입니다.
ham,육아하는 엄마들 월급 줘야 됩니다
ham,ㅋ ㅋ ㅋ ㅋ ㅋ 현실이네 아기들은 꼭 엄마 손에 커야 돼요 맞벌이 안 하고 방법 없는지 ....이쁘시다 어머니는 강하다 ㅠㅠㅠ
ham,칼과 도마를 안 쓰시겠다는 강한 의지....ㅎㅎ 엄마 파이팅입니다~~>.<
ham,엄마란 대단한 거구나.. 난 진짜 소리부터 버럭 지를 거 같아 아직엄마될자격이없나봐요ㅋㅋ..
ham,"진짜 ㄹㅇ 현실적인 브이로그다ㅜㅜ엄마는 대단하다ㅜㅜ육아, 집안일도 벅찰 텐데 브이로그 찍고 커트하고 자막 넣고ᅲᅮ고생 많으십니다 엄마 최고 최고 b"
ham,완전히 다른 삶 같아요 엄마라는 건
ham,너 몇 살까지 엄마가 뽀뽀해도 될까.. 라니 ㅠㅠㅠ 갑자기 눈물이
ham,둘째 뽀뽀할 때랑 자기 싫어서 엄마 바지 들어가는 것도 너무 귀여워요!!
ham,아이디마저 너무 웃겨요 ㅋㅋㅋㅋㅋㅋㅋ 앞에 생떼 부리는 애들 보고 아이고오 아이고요 하다가 뒤에 뽀뽀 쪽 하는 거 보고 엄마 미소 지었네요.. 이런 걸로 힘든 거 다 극복하고 키우나 봐요 ㅠㅠ
ham,엄마 너무 멋지고 귀엽고 웃겨요!!ㅎㅎㅎ 둘째 아기가 뽀뽀할 때 저도 같이 입 찢어졌다는...ㅎㅅ 결혼 생각은 아직 없지만 그래도 구독할래요! 육아 힘내세요!!
ham,대한민국 엄마들 ㅠㅠㅠ넘 고생 ㅠㅠㅠㅠ그니까는 광고 좀 때려 박아주셔요 ㅠㅠㅠ제발 플리즈
ham,페북에서 캡처로만 보다가 영상으로 보니까 엄마에 위대함을 알겠네요.. 엄마는 항상 위대하고 강한 거 같아요! 체력 정말 좋으세요 브이로그 많이 찍어주세요 카메라 의식하시는 게 왜 이리 귀여우시죠
ham,어머니 ㅋㅋㅋㅋㅋㅋㅋ 존경스러워️️ 엄마는 역시 위대하다!!! 재미나는 영상이었습니다!
ham,아기야 양심이 있으면 내려와라!!ㅋㅋ엄마 허리 아프다
ham,아 너무 재밌어요 ㅠㅠ 힘들어 보이긴 하지만 아가들 너무 사랑스러워요 ㅠㅠ 엄마 너무 매력 있어요 ~~~~ ㅠㅠ
ham,너무 현실성 있어요 ㅋㅋㅋㅋㅋㅋ 이렇게 힘든데 저희 엄마는 남매 3을 위해 알마나 고생했을까 싶어요~가족이 참 행복해 보이네요
ham,진짜 최근에 본 영상 중에 제일 제일 제일 짠하고 제일 제일 제일 웃기고 재밌어요 우프다는 말이 가장 어울리는 영상 .... 정말 엄마는 강하고 위대해요 최고예요!!!!!!!!!! 존경스러워요 앞으로도 육아 영상 많이 올려주시고 파이팅 힘내세요 언니!!!!!!!!! 그리고 정말 예뻐요
ham,"공감 가지만... 부지런한 엄마 축의 속하시네요~~ 야채도 드시고,,,,"
ham,삼월이까지 셋을 키우시네요ㅋㅋ 제가 예전 개 엄마라서... 삼월이 건강하게 오래 살았으면 좋겠단 생각하면서 봤어요.. 근데 제가 지금 뱃속에 아들이 있거든요.. 아들이라 더 힘든 건 아니죠? 아니라고 해주세요. 아니죠?
ham,아들 둘 엄마인데 너무 공감돼요 따흐흑 엄마들 파이팅…
ham,잘 보고 가요! 엄마는 정말 대단하네요ㅜㅜ
ham,아직 결혼도 안 해봤지만 너무 힘들다가도 아이들 웃는 거 보고 애교 부리는 거 보는 순간 피로가 사라지는 것 같아요 저희 엄마가 아직도 저를 안 버리고 키우는 것처럼 말이죠ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,세아이엄마예요ㅋㅋㅋㅋㅋㅋㅋ개공감ㅋㅋㅋ 저희 집인 줄 알았어요. 애들 재우고 포스팅까지 하시고.. 진짜 부지런하십니다…
ham,그리고 큰애가 엄마 닮았는지 인물이 살아 있네요~~ 작은 애는 귀여워 죽겠다ㅜㅜ
ham,"역시 엄마라는 이름은 위대 한갓 같아요,,,, 자식들을 위해서 자기를 위한 시간 없이 바쁘게 지낸다는 사실이 너무 맴찢이예요ㅠㅠ 그래서 제가 엄마한테 보람 있는 존재이고 싶네요! 엄마께 감사할 수 있게 다시 돌아보는 영상이었어요 감사합니다!!"
ham,전 아들 7세 엄마에요
ham,현실 엄마 육아 브이로그라 좋아요 누르고 가요 ㅎㅎㅎ
ham,"연년생 아들딸 둔 엄마입니다. 재미도 있고 공감도 가고, 친근한 주방 모습 보니 나만 그런 거 아니구나 싶어 안심도 되고 ㅋㅋㅋ 아들 둘만 하겠냐마는 암튼 육아는 쉽지 않네요 ㅎ 힘내요 우리!"
ham,세상 모든 엄마는 대단하다.....
