index,문자내용
spam,"[국제발신] [결제] 인증코드:2**6 1,489,000원 [승인] 해외직구 배송조회 고객센터"
spam,"[Web발신] 모바일 서비스 445,000원 승인완료 요청일:2020/01/08 이용해주셔서 감사합니다"
spam,[Web발신] [CJ 대한통운] 주소가 상세하지 않아서 배달할 수 없습니다. 정확한 주소 수정해주세요.
spam,그냥 신청하면 돼 엄마
spam,폰 떨어뜨려서 그래 술 먹고 그런거 아니야 엄마
spam,[한진택배] 등기우편 수취불가 (주소지불명). 주소지변경/확인 바랍니다.
spam,[Web발신] TTN (속보) N번방 전체회원 신상공개
spam,아빠 나야 폰 액정이 깨져서 지금 피시용 문자 어플로 하고 있어. 확인하면 답장 줘~
spam,"[국제발신] [모빌리언스] 인증번호5398 426,000원 구매완료 본인 아닐 경우 소비자보호센터 문의"
spam,[Web발신] 엄마 나 폰 액정 깨져서 수리 맡기고 컴퓨터로만 문자 가능해.. 확인되면 답 해줘ㅠ…
spam,엄마 나 폰 고장 나서 수리 맡기고 컴퓨터로 문자하고 있어 급해!
spam,편의점에서 구글 기프트카드 좀 사서 번호 불러줄 수 있어?
spam,주민등록증 앞면 사진 찍어서 이 번호로 보내줘
spam,지금 바쁜거야?
spam,엄마~~~ 급해서 그러는데 답장 줘 엄마
spam,아빠 나 폰 액정이 나가서 대리받은 임시번호라 문자만 가능해 부탁할거있어 문자ㅜ저
spam,온라인으로 액정보험가입하려고 하는데 액정 때문에 폰 인증 확인안돼 아빠 대신 인증 받아줄 수 있어?
ham,지옥이유
ham,이모티콘
ham,이거 딱 형이네요
ham,ㅋㅋㅋㅋㅋㅋ
ham,부러6시안나오고 더햇는데
ham,강남기준 양사이드 지옥조심
ham,이모티콘
ham,ㅇㅇ6시에나오믄 못타더라구여
ham,환영합니다🙏🏻 
ham,안녕하세요
ham,📣공지 읽어주시고 하트꾹❤
ham,이모티콘
ham,샵검색 : #대구 봉덕시장 화재
ham,어서오세요
ham,헐..
ham,대구여..아프지마 ㅠㅠ
ham,사진 11장
ham,밤은 쌀쌀해여 두툼하게입그 다녀오세요 ㅋㅋ
ham,환영합니다🙏🏻 
ham,사진 6장
ham,사진
ham,오예.. 친구없다고 들어가제욬ㅋㅋㅋㅋ
ham,안녕하세요
ham,📣공지 읽어주시고 하트꾹❤
ham,혹시 키트 양성 병원 음성 뜨신분 계신가요?
ham,아빠가 병원 음성떴다고 안심하시는데... 저만 불안해함요ㅠㅠ
ham,3700원 무배
ham,곰표X올반 핫도그 10봉 세트 외 9종(곰표 식혜 증정)
ham,이런 경우 은근 많아요
ham,컴터 잘모르시면 믿을만한 오프라인 찾아보시는게…
ham,허수아비 신성조 등등
ham,가까우신데로
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ다행이닼ㅋ
ham,18900
ham,사진
ham,샵검색 : #편의점결제 핸드폰
ham,헐 ... 조심해야겠다 
ham,ㄷㄷㄷㄷ
ham,그러니깐 입원할때 필히 자물쇠 있는곳으로 가야해요
ham,어휴 저러고싶을까 ㅉㅉ.. 
ham,와..
ham,그리고 휴대폰 잠금은 기본
ham,진짜...휴...넘하네...진짜....
ham,제 친구는 나이 30먹고 호텔에서
ham,정말 도둑들은 갱생 불가능이에여
ham,헙
ham,헐
ham,헐
ham,2960
ham,8780
ham,4390 1.04kg
ham,사진
ham,ㅠㅠ좀 괜찮은 밀키트 뭐가잇나요?? 밀키트를 많이안먹어봐서
ham,집밥으로 먹기좋은거요!
ham,종류가 너무많아서 모가 맛있는건지 모르겠어요ㅎㅎ
ham,전 심플리쿡 잘먹어요
ham,스테끼요
ham,인기많고할인도마니해여
ham,아근데 3일날취업신고들어가니깐 3월건보료 제가내내욬ㅋㅋㅋ...1일기준으로책정된다며
ham,지역건보진짜 많이 내던데요ㄷㄷㄷ
ham,ㅋㅋ 그러니까여 ㅋ 전화함 왜내가내여
ham,그동안 월말취업해서
ham,몰랏엇음
ham,사진
ham,우와 김치찜이에요?
ham,도주형 나도
ham,ㅋㅋㅋ
ham,네넹 고기넣고 김치찜 했어용
ham,사진
ham,헤 
ham,도주형 델꼬가는인간은 복터진인간
ham,오우....
ham,이모티콘
ham,진짜 아가씨가 요리를 왜케잘해요~~~
ham,김치찜 미쳤네여.. ㅠ
ham,주부9단ㅎ
ham,도주형 비혼이라고 ㅠㅠ
ham,고기 뭘로해야 맛있어요? 앞다리살인가
ham,집에 묵은지가 없당ㅠ
ham,앞다리살맛있어영!?
ham,!!
ham,이모티콘
ham,저거 앞다리살 아니에요??
ham,마자요 ㅋㅋㅋ
ham,gs적립금 확인들해보세요ㅎ
ham,물음표잘못나왔어요 ㅋㅋㅋㅋ
ham,와..!!!!!
ham,헐 김치찜 어캐만드는지 방법알려주세여ㅠㅜㅠㅠ 진짜 너무 먹고싶어요... 
ham,밥 두공기 뚝딱
ham,저희는 국물는 따로 육수로 했어영 
ham,도주님 사진찍는거 빼고 다잘하시는듯ㅋㅋㅋ
ham,대부분 만드는과정이 고추장 된장이 할미꺼라 말하기가 ㅋㅋㅋ
ham,ㅋㅋㅋㅋㅋ도주님 나이가 궁금하다
ham,ㅋㅋㅋㅋㅋㅋ
ham,저 맛난 등갈비 김치찜을 플레쉬 켜서 찍으시다니ㅋㅋㅋㅋ
ham,30살 처자래유 ㅋㅋ
ham,나보다도 더 잘함요
ham,헉 30살이요? 저보다 어린데 손이 야무져요
ham,진짜요? 몰랏어여 ㅋㅋㅋㅋㅋ
ham,저 써리원이영 ㅋㅋㅋㅋㅋㅋ
ham,31 ㅋㅋㅋ
ham,아차아차
ham,ㅋㅋㅋ
ham,갑자기 배스킨 먹고 싶네
ham,이모티콘
ham,이모티콘
ham,이모티콘
ham,리형
ham,여기막내왓네요
ham,이모티콘
ham,맛있겠당
ham,ㅋㅋㄱㅋㅋ
ham,이모티콘
ham,핫딜방 다람쥐가문 4형제
ham,요리해먹는게 맛나죵
ham,이모티콘
ham,독수리5형제였슈???
ham,ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,가문겴성 축하하유
ham,독수리5형제..ㄷㄷ
ham,축하드리유
ham,핫딜방 독수리5형제
ham,핫딜방 좋아요
ham,다람쥐가 복제가되네유
ham,이모티콘
ham,ㅋㅋㅋㅋㅋㅋㅋ다람쥐 너무 귀엽네요!
ham,이모티콘
ham,독수리5형제 맏형으로써
ham,이모티콘
ham,제가맏형이유?
ham,아닐걸유~?!~!?~
ham,이모티콘
ham,8770원 무배
ham,그럼...조이형?
ham,9980원 무배
ham,3650원 
ham,이 선물 어때요?(꺄아)
ham,다람쥐 🐿 가문?
ham,이모티콘
ham,사진
ham,https://smartstore.naver.com/sand-shop
ham,결론 비쌈
ham,신생브랜드 올세일한데염
ham,ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,17
ham,63% 21
ham,환영합니다🙏🏻 
ham,안녕하세요~^^
ham,21
ham,[일류농사꾼
ham,[동원
ham,[대용량
ham,간편한 한끼
ham,7
ham,13
ham,이거 드셔보신 분 계신가요?
ham,2600원
ham,39% 177
ham,리얼후기 궁금해요~
ham,사진 2장
ham,사진
ham,응모이벤트네여
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=2044943750&itemId=3476622927&vendorItemId=71462940500
ham,16900원
ham,오
ham,양 어때요?
ham,사진
ham,헉헉
ham,헉... ㅠㅠ
ham,반짝반짝 티니핑 스쿨 캐치티니핑 시즌2 메인 장난감
ham,89
ham,[티몬
ham,사진
ham,[SSG.COM]
ham,국민카드 154만원
ham,달봄이랑 미친듯이 뛰어다니다 왓슈 ㅋㅋ
ham,@달봄이팬클럽 
ham,사진
ham,결국 달봄이능....
ham,8시반밖에 안댓는데...
ham,사진
ham,개뻗....
ham,상팔자
ham,이모티콘
ham,정답!
ham,사진
ham,나는... 또... 녹입니다 ㅋㅋㅋ
ham,환영합니다🙏🏻 
ham,아주 성한데 업눈 손목아지 ㅠ
ham,코로나 걸리신 분한테 마켓컬리로 뭐사드림 좋나요??
ham,ㅠㅠ
ham,뭐든 사드림 조켓쥬
ham,힣
ham,뜨끈목이편한거
ham,어머님이셔서… 암거나 사드리기두 ㅠㅠ
ham,전 과일 받았을 때 좋았어요
ham,손질 딸기랑 메론
ham,넵 과일요!
ham,아 바로드실수있게
ham,홍삼
ham,네네 배민에 많아욤
ham,보건소에서 코로나 검사하면 바로나오지않나요????
ham,저는 아부지 코로나 확진받고
ham,요즘 참외드셔보신분?
ham,3일뒤 연락준다햇다던데
ham,이게맞는건지...
ham,있으신가요?
ham,시댁에 설렁탕 보냇슈 배민으로
ham,잉 요즘은 바루나오든데ㅠ
ham,이모티콘
ham,pcr도 담날 나오는디
ham,요
ham,설렁탕!!
ham,맛어때요?ㅎ
ham,맛잇어죽어유
ham,사진
ham,오우ㅎ
ham,오늘도 옴 ㅋ
ham,와
ham,어디서삿어요???
ham,카카오딜
ham,그쵸??ㅡㅡ.. 뭔가이상하네요
ham,맛있겠어요ㅠ
ham,어르신이라고 ㅡㅡ
ham,얼마주셨어요?
ham,보겅소 일 제대로 안햇!
ham,담날에나오는게맞는디...
ham,시아버지 격리중이라서 반찬이랑 죽이랑 과일좀 갔다드릴려구ㅎ
ham,사진
ham,요건디
ham,포장 정성스럽네요
ham,톡딜 15900원에
ham,오우 실합니다ㅎ
ham,500원 할인
ham,1000원은 톡딜쿠폰 이방에서 낙낙님이 그냥 주셔서
ham,1500원 할인받고 사소 14400원에 삿도용ㅋ
ham,히히
ham,6900원 무배
ham,웁스님 톡딜 찾아봐요 저집은 지금 톡딜 끝낫는대
ham,톡딜에 참외 잇음 내가 톡딜쿠폰 드릴게요 1000원 더 싸게 살 슈 잇음 ㅋ
ham,아 내일 아버님 사다드릴라구ㅎㅎ
ham,물어봣어요ㅎ
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,아항ㅋㅋ
ham,코니님 덕분에 싸게 잘 산것같아요~
ham,참외 맛나유 아주달구 조아유 ㅋ
ham,요즘 당도어쩌나싶어서요ㅎ
ham,네 감사해요ㅎ
ham,네잉ㅋ
ham,국카결제하면 154에용 ?
ham,어떻게 154가나옹징. ??
ham,5%쿠폰받고 국카사용하면 154만원
ham,남한산성 화재낫나보네요
ham,사진
ham,넹 불났어요..
ham,엌
ham,헉
ham,헉
ham,전 사전예약 했는데 아직도 안오네요ㅠㅜㅜ
ham,헐...
ham,저거 산불이져?
ham,헉
ham,에궁 어찌다가ㅜㅜ
ham,헐?
ham,[동원
ham,하남인가요? 재난오던데..
ham,50개 17.820원
ham,5%쿠폰이 어딧어요 ㅠㅠ 구매하고싶ㅇㄴ데 ..
ham,카드혜택 아닌가요
ham,154가 안나와서요 ㅠㅠㅠ
ham,사진
ham,허... 심각하네요;;
ham,ㅁㅊ
ham,헐
ham,헐
ham,사진
ham,아까 저녁에 이런게오긴했어요 여긴..
ham,헉 심각하다
ham,헉 ㅠㅠㅠㅠ남한산성
ham,야경 이뿐곳인데
ham,사진
ham,헉
ham,@카드값 
ham,159나오는디 ㅠㅠㅠㅠㅠ
ham,154가안나오ㅓ용으으....
ham,어 그러네여ㅡㅡ
ham,남한산성쪽이에요?
ham,오늘 산불 많이나내여 ㅜㅜ
ham,159로 뜨는게 맞고요
ham,154라고 써있는건 청구할인이라서 그래요
ham,실제 청구는 154만임
ham,엥 159가 청구예상으로뜨는데요 ㅠㅠㅠ
ham,사진
ham,사진
ham,아...저 카드로 결제해야 되는거면..
ham,카드혜택인거네요
ham,네 그렇죠 
ham,국민카드 154만원...
ham,아하
ham,그럼 159이네요...
ham,.....
ham,남한산성이
ham,어디에여?
ham,서울이에염?
ham,국카라고계속 말햇는데;
ham,아무 국민카드인줄알았어요
ham,근데 이거 사전예약혜택 가격이랑  벌써 크게 차이 안나네요ㅠㅠ
ham,159만도 싸긴 싸네요
ham,다른 모델이지만...참 삼성이 가격이 방어가 안되네요
ham,보통 200넘던데
ham,전 그냥 북2프로 기본으로 했어요
ham,사진
ham,ok캐쉬백 경유해서 구입했네요 3.5적립
ham,감사합니다
ham,사진
ham,환영합니다🙏🏻 
ham,막상 눌러보면 그가격아니에요..
ham,안녕하세요 저는 다른방이 더 맞는거같네요
ham,혹시 릴레이핫딜 이란건 뭔가요
ham,올웨이즈 거의 전용방이요
ham,대부분 글이 올웨이즈라고 보시면 되요
ham,올웨이즈 뜻을 몰라서요 ㅠ
ham,어플 설치하세요
ham,올웨이즈 어플이요
ham,쇼핑 어플이예요
ham,아 어플이름이군요^^ 감사합니다
ham,이름이 올웨이즈
ham,제주도는 배송비 나올것 같은데..
ham,맞아영.. ㅠㅠ 또르륵 
ham,지금 오븐형에어프라이어 핫딜 정보 있을까요? 이제 막 들어와서..
ham,환영합니다🙏🏻 
ham,그러믄유 ~! 공손하게 인사드립니다
ham,ㅋㅋㅋㅋ
ham,사진 4장
ham,앞이 아파트인데 ... 와 무섭겠다
ham,헐
ham,안녕하세요
ham,큰피해가 없길 ㅠㅠ
ham,헐 지역이 어디신가요
ham,저 앞 아파트 진짜 무섭겠다
ham,샵검색 : #하남 위례 남한산성
ham,https://www.donga.com/news/article/all/20220404/112693058/2
ham,□ 산림청 중앙산불방지대책본부는 4월 4일 19시 43분 경기도 하남시 학암동 산 105-7 일원의 공사장 인근에서 산불이 발생하여 진화중이라고 밝혔다.
ham,포레자이 아파트인데
ham,이모티콘
ham,사진
ham,주민들 불안할듯요
ham,술 커피요ㅎ
ham,자 이제 핫딜을 찾아 달려볼까요
ham,커피2억이믄 좋쥬
ham,이모티콘
ham,떡볶이도요ㅎ
ham,라면도 가능이요ㅎ
ham,3840원 (5개까지 가능)
ham,15.900원 무배
ham,탄산음료
ham,와..저거 다 가능..
ham,얏호님 평소에 머 먹고 사십니까? ㅋㅋㅋ
ham,저는  탄산은 포기힘들던데ㅠ
ham,ㅋㅋㅋㅋ
ham,16.820원 무배
ham,커피는 즐겨먹긴한데...
ham,2억이면 안먹어도..
ham,ㅋㅋ
ham,커피가능👌👌
ham,술 곱창 가능
ham,근데 저거 포기해도 돈 주는 사람 없다는거 ㅋㅋㅋ
ham,ㅜㅜㅜㅜ
ham,구래서 포기 안하고 먹능다능거
ham,이모티콘
ham,이모티콘
ham,3개 4050원
ham,이모티콘
ham,해보고싶다
ham,ㅋㅋㅋ
ham,이모티콘
ham,ㅋㅋㅋ
ham,사둘가? 
ham,ㅋㅋㅋ
ham,@잼니 ㄱㄱㄱ 임신테스트기 ㄱㄱ
ham,둘째?
ham,사놔용 
ham,조이형 몬산닼ㅋㅋㅋ
ham,째 요새 몸이 안좋데요
ham,리형 이마짚기ㅋㅋㅋ
ham,성모마리아가 아니라솤 ㅠ
ham,ㅋㅋㅋ
ham,옙…???;;;;;
ham,아앜?ㅋㅋ
ham,둘째 원한다
ham,잼니 투를 원한다
ham,읍어여
ham,임테기사서 언능 해보시라네요 ㅋ
ham,ㅋㅋㅋㅋ
ham,수달 어머니 가즈아~~
ham,국가유공자셔
ham,수달어머니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,모온산ㄷ
ham,수달어머니가 누구지?
ham,이싸람들이 ㅠㅇ ㅠ왜그래여
ham,너무 임티가 ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,😭
ham,현웃터지는중
ham,저요…..
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,삭제된 메시지입니다.
ham,얘가
ham,생선을 좋아해서 ㅠㅠ
ham,수달이에여
ham,사진
ham,아고 귀여워라ㅠㅠ
ham,눈으로 심한 욕 중
ham,아고 귀여버려
ham,한명 더 갑시다
ham,너임마 엄마너이새기 나 졸려
ham,국가 이바지 합시다
ham,구만 움지겨
ham,잼니 어무이
ham,환영합니다🙏🏻 
ham,ㅋㅋㅋ
ham,울잼니가 또 .. 강아지 조아하는데 ㅋㅋㅋ
ham,아뇨 전 ㅋㅋㅋㅋㅋㅋ착한일 안할겁니다
ham,사진
ham,뒷통수투척
ham,📣공지 읽어주시고 하트꾹❤
ham,앜
ham,언녕하세요~
ham,잼니강아지 엄청 좋아하는데
ham,사진
ham,집까지 쫓아가는데 ㅠㅠ
ham,그녀는 또 뻗엇다고 한다한다한다아아
ham,샵검색 : #식목일 공휴일
ham,광주 살어유?
ham,수달어머니 수달이 너무 귀여워요
ham,전 구미살아유
ham,하하 감사해여 ㅠㅠ
ham,헉 안대겟당 ㅋㅋ
ham,어휴 광주살면...저희집에서 살아요 아주
ham,애들 엄청 조아하는 푸들 두마리
ham,우리 이모집에 잇는디
ham,마자여 광주살면
ham,사진
ham,에몽이언니집가서
ham,집안갈꺼같아요 그런말하지마여
ham,그댁과 가까워유 ㅋ
ham,눌러붘을거에요
ham,인생편하게사는애..
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,밥줘
ham,오므오므 이보라
ham,이러고 ㅋㅋㅋ
ham,ㅋㅋㅋ
ham,이모티콘
ham,크래미뚝딱먹구 뻗어잇네요 ㅋㅋ
ham,우리 이모 아파트에서
ham,푸들 두마리 키우능거 보교
ham,내일 점심 떡볶이 각이다
ham,내가 그짝 사는 광주분들을 존경하게 대엇음
ham,귀욤~~~
ham,이모티콘
ham,저아는동생응 5마리ㅜ키우던데여 뭐 ㅋㅋㅋㅋㅋ
ham,절라 시크러유 그 푸들 두마맄
ham,진자 대단
ham,와 존경스러움
ham,걔네딥에ㅜ놀러가고싶은데
ham,걔네 강아지가 아기싫어항다고
ham,아니 그 집 주변집에 사는 이웃님들
ham,@잼니  우리 고양이한마리랑 강아지 한마리 키울래?
ham,하데여…글서 못갓쥬 ㅠㅠ
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,환영합니다🙏🏻 
ham,어때?
ham,아뇨……
ham,단 한번도 머라 한 적이 읍대유
ham,📣공지 읽어주시고 하트꾹❤
ham,저랑 잼니랑 카드값이랑
ham,셋을 키워주세욬ㅋㅋㅋㅋㅋㅌ
ham,ㅋㅋㅋ
ham,푸핳
ham,@카드값 야야 .. 너희마눌님이 너를 키우래 
ham,어떻게생각하니?
ham,우리 이모부가 택시 운전 하셔서
ham,@카드값 
ham,사진
ham,시골 길 가다 유기견 데려와 
ham,에몽이언니 부려먹자!!!!
ham,https://m.cafe.daum.net/copdhot/M28g/102?q=%ED%98%B8%ED%9D%A1%EA%B3%A4%EB%9E%80&
ham,키우신건디
ham,@카드값  대답
ham,둘째는 산만해여 엄청 짖고
ham,안녕하세요🤩
ham,이모티콘
ham,근데 어터케 머라고 안 할수 잇지?
ham,@잼니 말안하심 ㅋㅋㅋㅋ 싫다는거네
ham,@도라에몽 주머니 한달에 300줘
ham,만원
ham,광주에는 부처님만 사시나?
ham,안냐세영
ham,나두 300줘요!!!
ham,잼니는 애기니깐 600줘요
ham,둘다 300원 줄께
ham,인사하는 사이에 가셧붓네
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,또륵
ham,잼니는 600원 주고
ham,됐네 
ham,힣
ham,;언닠ㅋㅋㅋ근데
ham,쟤 감당되여??ㅋㅋㅋㅋ
ham,@카드값 애?
ham,옙
ham,에몽아 밥
ham,애미야 국이짜다
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,어? 지고살거같은데
ham,한대 맞으면 날라갈꺼 같어
ham,요세 카드값
ham,쌘캐 됫어요
ham,그래?
ham,옙….진자
ham,온몸이
ham,딱딱
ham,야야 좋은방법 있어 ...
ham,우리 오늘부터 거리두기 하자  
ham,삼천원
ham,이롬 황성주 박사의 과채습관 퍼플/옐로우 140ml * 24팩 외 5종 택1
ham,(광동 직영) 흑미차 1.5L 12PET (유통기한: 22년 4월 14일) 출처 : 브랜드스토어 > 광동제약 직영스토어 | 네이버 브랜드스토어
ham,3330원
ham,사진
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=42761224&itemId=154915108&vendorItemId=3361869347
ham,2개 2430원
ham,4월 30일까지 사용
ham,코로나19 자가검사키트 ‘6000원 가격 제한’ 5일 부터 해제 현재 개당 6000원으로 지정된 신종 코로나바이러스 감염증(코로나19) 자가검사키트 판매 가격이 5일부터 해제된다. 앞으로 약국·편의점은 원하는 가격에 자가검사키트를 판매할 수 …
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=329311995&itemId=1052882269&vendorItemId=5521360482
ham,숟가락 젓가락세트 3000원
ham,http://news.imaeil.com/page/view/2022040420560152551
ham,유아 (어린이) 아연16
ham,5500원 
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=126810&itemId=234025&vendorItemId=3012948490
ham,3840원
ham,할!!!
ham,위례지금 난리에요 ㅍ
ham,ㅠㅠ
ham,사진 2장
ham,또 산불인가요??
ham,네 ㅠㅠ 요새 불 너뮤 나네요
ham,무슨일이에요??? 뉴스 못봤는데요
ham,4940원
ham,와…심각한대요 ㅠㅠㅠ
ham,사진
ham,네오님 조심하셔요 ㅠㅠ
ham,https://www.donga.com/news/article/all/20220404/112693058/2
ham,남한산성에 불 난거같아요
ham,헐.....................
ham,이번엔 남한산성이라뇨..ㅠㅠ
ham,환영합니다🙏🏻 
ham,이모티콘
ham,앗! 저도 구미살아요!
ham,저두 구미살지유
ham,우왕
ham,전국 숙박할인권 7일부터 발급…최대 3만원 지원
ham,기상청 서울 벚꽃 개화..지난해보다 11일 늦어
ham,아 ㅠㅠㅠ
ham,톡게시판 '글 공유': ✔공지 : 새로 오신 분들 필독해 주세요!
ham,부산갈때쓰야지
ham,환영합니다🙏🏻 
ham,졸린 라이언님 어서오세요~~
ham,https://store.houseapp.co.kr/goods/80194?goodsNo=80194&in=nl&hsid=2A47D8CE95175FFF587D24EEB0029F24&popup=up
ham,안녕하세요 반갑습니다
ham,3560원
ham,이분 나가셨나염
ham,넵
ham,아하..
ham,@도라에몽 주머니 
ham,여기가 네이버는아닌디
ham,언니
ham,참을성이없넹
ham,누구언니?
ham,그 젤리로 공기놀이 해보셧나요
ham,...
ham,너나해 
ham,ㅋㅋㅋㅋ
ham,단호
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,애 이상해졌어...
ham,어려워요
ham,방금 1개잡움ㅋㅋㅋ
ham,@카드값 너의마눌님왜그냐 ...
ham,젤리로 공기놀이 한데 ...
ham,이상해 
ham,….
ham,놀사람이없어져서그런가
ham,옙 ㅠㅠㅠ
ham,잼니도 자궁…
ham,그럼 잼니 깨워 ...
ham,헉 안되요
ham,샵검색 : #단호박
ham,이모티콘
ham,3670
ham,@잼니  내가 젤리 먹으라구 맛있다고 추천했지 내가 뭘 공기놀이 하라구 했어 ...
ham,이모티콘
ham,사진
ham,사진
ham,잉어킹 팔면 얼마 받을 수 있나염..
ham,@페라이트 
ham,봣을ㄸ
ham,봣을때
ham,어떤느낌 드는지부터 먼저 설명해주세요
ham,씰
ham,손톱으로 그렇게 들면안되염
ham,손톱자국나여
ham,이모티콘
ham,ㅋㅋㅋ
ham,손톱자국나면 -50% 하락
ham,페라님 저 오늘 집 근처 편의점 갓고든요
ham,슬쩍 요즘 안면트는 즁이라
ham,ㅋㅋㅋㅋㅋㅋㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚ
ham,손톱 자국 안나쒀염
ham,쓸모없어보여요 ㅋㅋㅋㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚ
ham,바나나킥 두봉지 꿀꽈베기 한봉지 사믄서
ham,스을쩍 무러밧더니
ham,편의점 사장님이 아주머니신데
ham,말씀하시길
ham,서울에서도 사러와요 
ham,구러시길래 여까지요? 여기 엄청 시골인데?
ham,그랫도니
ham,뭐 재미난거 없나요
ham,환영합니다🙏🏻 
ham,여기도 들어오는 시간 맞춰 아주 대기타다 같이 들어와 확인한다고
ham,어서오세요 ~~
ham,한두개 들어올가 말가인데
ham,워..
ham,정답!
ham,개봉한거니까
ham,한 1500~2천원
ham,거서도 없는데 여긴 잇겟냐고
ham,안녕하세요!!
ham,이모티콘
ham,그래서 스을쩍 아예 없겟죠? 햇더니 스을쩍도 안통하는 단호박 사장님 ㅋㅋ
ham,공치고 집. 왓네요 ㅋ
ham,ㅋㅋㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚ
ham,참내.....왜 설명을 그렇게 하시지...??
ham,관심도 없다가 조카 연락받고 구해볼가 햇더니 ㅌㅋ
ham,그럼 있는편의점 찾아오면 여기도 잇는거냐고 하죠
ham,장난치나 아지매
ham,핫소스팡 집에 쳐박아두다가
ham,유통기한 지났어윰 ㅋㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚㅋᩚ
ham,환영합니다🙏🏻 
ham,ㅋㅋㅋ 저 동네 주민이라 글케 못햐요 여기 엄청 좁아솤ㅋㅋㅋ
ham,치클님 어서오세요 ~
ham,그랫다간 아줌마들 입방앜ㅋㅋㅋ
ham,안녕하세용
ham,미리 빼돌려 단골 주는 뉘앙스가 가득 ㅋㅋㅋ
ham,공지확인해주시고~ 정보 많이많이 얻어가셔요~~^^
ham,다른편의점이니 물어보는거지
ham,울동네 편의점 하나라 걍 포기하고 내일 새고 하려구요 ㅋ
ham,원래 서비스업이 그렇지요
ham,ㅎㅎ
ham,빡신일이 생기면 빡시고
ham,글츄 ㅋ
ham,그에 맞춰 나가는게 서비스업이지
ham,울 편의점은 인당 하나로 제한했어유 ㅋ큐ㅠㅠㅠ
ham,디기 말투가
ham,포켓몬빵 대란때문에 힘들순 잇어도
ham,말을 저리하면 손님이 빡치죠
ham,내가 너 줄거같냐?
ham,그니까요
ham,이런식 ㅋㅋㅋ
ham,요새 아주
ham,판매상들이
ham,환영합니다🙏🏻 
ham,걍 웃고 나왓어요 ㅋㅋ
ham,역갑질에다 기고만장
ham,집 앞에 주인아저씨가 상가 짖는다 해서
ham,저야 아쉬울거없지만
ham,어떤 글보니
ham,쥐에스나 들어와라 하는 즁요 ㅋㅋ
ham,맨날 공치는곳에 오늘도 가서
ham,그전에 나갓다고하는바람에
ham,기다리는데
ham,또 좀전에 다 나갓다고해서 나가는데
ham,차가들어오더랍니다
ham,ㅋㅋㅋ
ham,빵박스 보엿는데
ham,물류차 아쟈씨랑 마트아저씨랑 수근거리더니
ham,어제 미우새 보셧어요?
ham,빵박스 마트 뒷편으로 빼더랍니다
ham,빼돌리는거 눈으로 목격햇대요 ㅋㅋㅋ
ham,미우새에서 포켓몬
ham,편의점 투어
ham,이제 그게 당근으로 가겟죠
ham,그거 다
ham,PPL아닌가요
ham,짠희랑 
ham,글츄 ㅋㅋ
ham,미우새 PPL엄청 쩌는데
ham,삼립이 지금 하는짓이 엄청 마음에 안듬
ham,근데.그거 보면서 느낀게
ham,왜냐 허버칩 보고나서
ham,원희가 편의점 드가서 포켓몬빵 잇냐
ham,공장 증설하면
ham,하는데 아저씨가 그 계산대 앞에
ham,털릴거같으니
ham,수납장? 이라 해야하나? 거기서 꺼내능거 보고
ham,ㅋㅋㅋㅋㅋㅋㅋ
ham,뒤에 서 잇던 아줌마 표정
ham,아니 어이가없음 솔직히
ham,갸웃겻어요 ㅋㅋ
ham,내물건 내가 판다 할수잇지만
ham,자기가 주고픈 사람테만 준다
ham,가 더 많네요 ㅋㅋ
ham,진짜 이런 말 하믄 안대지만 그 빵이 뭐라고
ham,팔려고 발주내놓은 물건을
ham,따로 빼놓고 빼돌리고
ham,ㅋㅋㅋ
ham,그런거 보면 삼립에서 무슨 조치를 하든지
ham,그르게여
ham,빵값오르는거 지켜만보면서
ham,광고만 넣고다니고
ham,오늘 아줌탱 말하믄서도
