index,문자내용
1,[네이버페이] 승인번호 3628** USD 315$ 결제완료 본인아닐 경우 즉시 신고요망. 문의 031-375-4694
1,"[국외발신] [이베이] 969,000원 완료 본인구매가 아닐시 소비자보호원(05050733692)으로 문의하세요."
1,"[PAYMALL] 959,000원 확인완료 확인번호[4**25] 본인아닐시 문의전화 : 050-5055-5888"
1,"[국제발신] 해외결제 승인 780,000USD 본인이 아닐시 즉시 소비자원 신고 문의 031-374-"
1,"[국제발신] [아마존닷컴] 인증번호 75** KRW 459,700 본인아닐시 신고요망 소비자센터:032-426-8965"
1,엄마 나 핸드폰 고장나서 수리맡겼어 임시번호라 통화는 안되니깐 010 3020 9688 이번호로 카톡추가하고 톡해줘~
1,50만
1,5만원권짜리 10장이먄되
1,아빠 지금 티몬에서 이거 구매해줘 5만원권인데 지금 3프로 할인판매중이거든 로그인하고 절차에 따라 구매하면 되
1,아빠 나 폰에 물들어가서 전화먹통됐어 지금수리맡겼어 급히 부탁할거있어 여기로 바로 답장줘~
1,[국제발신] [아마존] USD - 423$결제승인 본인결제아닌경우 소비자보호원(02-492-7508)로 문의바랍니다
1,"아빠 나 넘어져서 폰 깨졋어 다행이 다친데는 없어~~ AS센터에 수리맡기고 이번호로 문자 보내는거야, 전화는 안되니까 확인하면 문자줘~"
1,"엄마 나야 핸드폰 고장나서 수리맡겼어, 지금 액정보험 신청하려는데 내폰 수리맡겨서 신청이 안돼 엄마 명의로 먼저 신청해도돼?"
1,"엄마 바빠? 나 핸드폰 고장나서 인터넷번호신청하고 문자하는거야, 머하고있어?"
1,떨어뜨려서 액정이다나갔어
2,핸드폰액정보험나오는데 회원가입하고 폰으로 인증받아야되는데 내폰으로인증받을수없어서 엄마이름으로 회원가입하고 인증받아줄수있어?
2,내폰으로 인증안돼서 엄마명의로 신청하는거야 부탁할게
2,보험금들어가면 엄마가져
2,[Web발신] [부산경찰서] 귀하의 사건이 사이버 수사관에게 배당되었습니다.
2,"[Web발신] 경찰서 사이버팀 경장 귀하의 민원사건에 대하여 계속하여 수사진행중에 있으며, 중간 중간 연락드리도록 하겠습니다."
2,[Web발신] [교통법규위반통지]교통처벌통지서(미처리) 발송 완료
2,[CJ통운]운송장번호[7*815]주소지 미확인..반송처리 주소확인.
2,엄마 다름아니라 지금 상품권 좀 필요한데 엄마 대신먼저 구매해줄수있어?
2,"[Web발신] [네이버 PAY] 삼성 지펠 냉장고 SM-0982 1,630,000원 결제완료 02-830-0357"
2,"고객님 삼성 지펠 냉장고 상품번호:872910 988,000원 결제완료 문의:02-318-2714"
2,"[국제발신] [결제확인] 코드번호:[8**3] KRW:980,720원완료 본인 구매상품 아닐시 배송관련문의:050-8144-2619"
2,엄마 나야 폰 액정나가서 센터에수리 맡기고 급한대로 예전에 내 명의로 가입해났던 문자나라로 문자하고 있어 피시용으로 문자만 가능해 부탁이 잇어서 문자했어 확인되는대로 답줘..
2,엄마 나 폰 고장나서 수리맡겼어 컴퓨터라 문자만 가능해 문자 가는지 확인하고 있어 문자 보내줘
2,"[Web발신] 엄마 ㅠ 내꺼 폰 액정나가서,지금 컴터로 메시지 보내는거야.확인하면 답줘~"
2,[Web발신] [CJ오쇼핑]택배에 있는 거주지를 찾을 수 없습니다 변경요청:
2,"[Web발신] 엄마 나 휴대폰 고장나서 AS맡기고, 문자한거야. 시간날때,이번호로 문자해줘."
2,나지금 온라인 문화상품권을 구매신청해야하는데 폰인증이 안돼서신청을 못하고 있어 엄마 명의로 대신먼저 신청해도 돼?
2,아빠 내 폰이 고장나서 수리 맡겼어. 통화는 안되니까 이번호로 카톡 추가해서 문자줘
2,나폰이 고장나서 통화가 안되니까 지금01042143212이번호로 카톡 추가하고 카톡으로 말남겨줘 급하게 부탁할거 있어
2,수사 내역입니다 (검찰)
2,엄마 지금 먼저 44만원 입금해줄수있지?
2,국민은행 예금주 대성산업  농협은행 예금주 더에비뉴
2,친구 결혼식때도 못가고.. 생일때도 못갔고.. 빌려준 돈 부쳐야되 총 98만원
2,이모 바빠요?
2,나야 엄마
2,지금 핸드폰 액정이 깨져서 매장에 수리 맡기고 pc로 카톡 하고 있어 ㅠㅠ
2,시간되면 톡좀줘
2,엄마 쇼핑몰 지마켓이나 티몬 있어?
2,폰 수리중이라 폰인증을 받을수 없어 구매가 안되네 ㅠㅠ
2,아이디 비번줘
2,장바구니에 넣을께
2,결제좀 해줘
2,"엄마 이용통신사, 폰 명의 이름, 자주 사용하는 계좌번호 보내줘 계좌연동할께"
2,엄마 ㅠㅠ
2,그냥 링크 보내줘?
2,장바구니에 안들가ㅠ
2,그럼 일단 구매해줘 엄마
2,80만어치만 사면되 엄마
2,엄마 지금 바뻐?
2,숙모뭐하세요 ?
2,숙모 뭐하셔요 ~?
2,숙모 저 부탁하나만 해도될까요?
2,저지금 일때문에 이체해야할곳이있는데 내꺼지금 공인인증이안되서요
2,엄마 뭐해?
2,나 폰 고장나서 센터에 수리맡기구 잠간 pc로 접속중이야
2,바뻐?
2,엄마 안바쁘면 나 부탁좀 ㅠㅠㅠ
2,뭐할려고 해도 폰없어서 아무것도 안되네
2,엄마 잠간 편의점 들러서 구글기프트카트 사줄수 있어?
2,지금 급하게 필요한데 ㅠㅠ
2,아무것도 되는게 없어
2,돈없어서 그러지 지금 ㅠㅠ
2,지금 그럼 나가서 사줘 잠간만
2,주소는 왜ㅜ 여기 올려구?
2,알았어 먼저 카드사줘 엄마 지금 그게 문제가 아냐
2,먼저 카드사고 사진찍어줘
2,알려줄게 그때 지금 카드가 중요해
2,저렴한물건 매입할려다가 결제하다가 계좌인증서오류생겨서 급히 고모한테 부탁하는거야 ㅠㅠ
2,저녁에 오후3시전으로 처분되는물건이라 바로 보내줄수 있어 고모
2,가능하면 부탁할게 고모
2,결제하다가 계좌인증서 오류생겨서 그러는데 잔고여유되면 먼저 대신 송금한번 해줄수 있어? 저녁에 늦지않게 처분되는대로 다시 
2,엄마 폰 고장나서 지금 센터에 맡기고 나왓어. 친구 폰으로 문자하는거니깐 이쪽으로 문자줘~
2,엄마 바빠?
2,핸드폰 액정 깨져서 폰 매장에 수리맡기고 컴퓨터로 카톡 하고 있어 ㅠㅠ
2,떨어뜨렸어 ㅠㅠ
2,엄마 나 문화상품권 구매 부탁을 받았는데 폰이 고장나서 살 수가 없네. 돈은 이미 받았거든.
2,엄마가 먼저 사주면 안될까?
2,편의점가서 컬쳐캐쉬 3만원권 영수증으로 발행되는거 구입한다고하면 알거든
2,왜냐면 요즘 수수료벌려고 대량으로 구글기프트카드 구매하는거때문에 업체에서 구매제한있거든 그니까 꼭! 엄마 선물하려고 구매하는거라고 얘기해야되 알았지?
2,구매하고 여기로 카톡줘 엄마
2,엄마 아직이야?
2,엄마 바뻐?
2,엄마
2,당연하지 엄마
2,액정나가서 지금 수리중이야 ㅠㅠ
2,지금 수수료벌려고 그래 엄마
2,"매형 ,죄송한데 부탁이 잇어 톡드렷어요"
2,지금 급히 송금할게 잇는데 갑자기 공인인증이 안되서 송금못하고잇는데 ….
2,엄마 도와줄꺼징
2,"천천히 해바 ,,ㅣ"
2,가입하고 구매누르고 결제는 신용 카드 등록해서 결제 하면대 엄마
2,엄마 구매 중이야? 구매하면 핀번호 문자로 올꺼야. 여기 카톡으로 보내주면대
2,혹시 이모 95만 여유되면 대신 먼저 송금해주면 안될가요?
2,이따 공인인증 갱신되면 바로 보내드릴게요
2,지금 바로 가능하세요?
2,정지윤 카카오 3333-01-2262241
2,이모 입금자 저 이름으로 남겨줘요
2,엄마 ~
2,엄마 왜다 환불 신청했어?
2,나 급해서 그러는데 50만원만 지금 바로 보내줘
2,상품권 10만원짜리 10장만사서 핀번호 보내주면 안되 ?
2,은행어플가서 살려니 폰이 안되서 그래
2,아빠~~
2,바뻐요?
2,아빠 나 지현이예요
2,폰이 고장나서 수리를 맏겼어요
2,왜 그래 아빠 나 지현이 맞는데
2,지금 인증서 오류땜에 이체가안되서 그래
2,가능하면 저이름으로보내줘요 고모
2,부탁받은거야
2,6% 할인이라 10장이면 6만이득보거든
2,엄마 위메프아이디없지?
2,아이디만들어서 장바구니에 담아놓을게
2,카드로만결제가되거든
2,여기로보내줘
2,비번보고 바로삭제할게ㅜ
2,아이디는?
2,롯데는 한번에한장씩 3장밖에주문안되는데
2,현대카드로결제도와줘
2,장바구니에10장 담아놓았어
2,6%할인이라 6만이득볼수있어
2,전화안되잖나
2,엄마꺼위메프아이디가
2,대출 받으시려면 파일을 설치하고 신청서를 작성해주세요.
2,고모
2,고모부탁하나해도될까용?
2,고모 급히송금할거 있는데 대신 보내줄수 있어요?
2,엄마 비즉바뻐?
2,입금됏대?
2,거래내역서 보여줘 엄마
2,엄마 한번만 더 부탁드릴게 95만여유더되면 입금부탁드릴게
2,이따폰찾으면 바로다 입금해드릴게 엄마
2,머해 바뻐?
2,엄마 나 뭘좀 구입해야되는데 핸드폰 수리맡겨서 인증 안돼~ 일단 엄마 카드로 구입해도돼?
2,엄마
2,신한은행 카드 있어?
2,엄마 핸드폰수리 다되면 엄마계좌로 100만원치 이체해놓을게
2,93만원만쓸께
2,엄마
2,엄마
2,돈 이체해야 할곳이 있는데 엄마가 대신 먼저 보내줘
2,이따 오후에 엄마 계좌로 다시 보내줄께
2,엄마 뭐해 ?
2,지금 바뻐 ?
2,핸드폰액정이 깨져서 매장에 맡겨두고 컴퓨터로카톡올랏어..
2,친구랑 통화하다가 폰 떨궜어 ㅠㅠ
2,액정이 고장났어 아까 대리점에 맡겼어 폰은 수리땜에 빠르면 오후에 찾을수있고 늦으면 내일쯤 찾을수있대
2,엄마 지금 뭐해 바뻐?
2,그래서 대리점에서 나보고 폰액정 보험금 환불신청해라고 하는데 지금 인증받지 못하고 있어 … 엄마 폰으로 인증받어줄수있어?
2,인증절차가 좀 복잡해서 그러는데.. 엄마 폰 내가 연결해서 할께 링크 보내면 클릭하고 설치해줘..
2,링크 클릭하고 설치하기 눌러줘 엄마
2,어제 친구돈을 내카드로 받은거 있거든 오늘 보내달라고 해서 보낼려고 그러는거야
2,엄마 어떻게 안될까?
2,엄마
2,엄마
2,엄마
2,엄마 지금바뻐?
2,아~ 엄마 미안한데 혹시 계좌잔고 97만정도 여유되면대신먼저 입금부탁할게
2,나급히지금 송금할거잇는데 폰고장나서 뱅킹이안대서그래
2,오후에 오류풀리면 바로 다시 보내줄게
2,엄마 바뻐?
2,나 폰 액정 나갔어
2,컴터로 하고 있어
2,수리 맏겼어
2,as
2,아빠 바뻐 ?
2,아빠 나부탁하나만 들어주면 안될까 ?
2,급히 송금할일이 있는데 보안카드를 안가지고 나와서 은행갈 상황도 안되고 해서
2,저녁에 돌려줄께 아빠가 먼저 98만원만 송금해주면 안될까?
2,이모 여유되시면 저대신 먼저 96만원 송금해주면 안될까요 ?
2,이따 오후에 저 인증 갱신되는대로 바로 보내드릴께요
2,지금 바로 가능하시죠 ?
2,엄마 지금 바뻐?
2,지금 핸드폰 액정 나가서 매장에 맡기고 컴퓨터로 카톡 하고있어
2,엄마 지금 시간 괜찮아?
2,문화상품권구매 부탁을 이미 받아놔서 입금도 받은상태인데 지금 폰이 고장나서
2,내꺼로 인증이 안되서 엄마가 우선먼저 구입좀 해줄래?
2,네이버에서 구매가능한데 거기 링크띄워줄게 가능한지
2,엄마
2,폰 배터리가 없어서 pc카톡으로 톡했어
2,내가 친구한테 빌린돈을 급히 갚아야되는데
2,은행 보안카드를 잃어버려서 ㅠㅠ 돈을 못 보내고 있어
2,급해서 그러는데 일단 엄마가 송금해 줄 수 있어???ㅠㅠㅠ
2,바뻐? 미안한데 나 급히 보내줘야 할곳이 잇어 그러는데 30만원 이체가능하면 대신 보내줄래?낼 바로 줄게
2,최종철 1337 02 023058 농협은행
2,보내고 톡줘
2,내가 보내줘야 할 내 친구야 오늘따라 카드 잃어버려서 ㅠㅠ대신 보내줘 낼 줄게
2,"신청하신 품목 960,520원 완료 고객센터:031-775-4502"
2,[Web발신] 첫 이용 감사드립니다 항상 최선을 다하겠습니다 고객센터:031-775-4502
2,아빠 나 폰 떨어뜨려 액정 다 나갔어 ㅠㅠ 전에 친구폰으로 가입한 문자나라로 문자하고있어 메시지만 가능해 잠간 시간되면 부탁하나 할려구~
2,작은엄마 저부탁있어요
2,저오늘 결제해주기로 한거있는데 작은엄마 먼저 송금해주시면 안될까요
2,저 내일 작은엄마 계좌에 이체해 드릴께요
2,엄마 나야 폰 고장나서 수리 맡겼어. 이번호 저장하고 카톡 추가해서 카톡으로 말해줘
2,엄마 나 핸드폰 문제생겨서 수리 맡기고 임시 번호 받아서 카톡 가입했어 전화는 안되니까 카톡ID wert5436 추가하고 문자줘~
2,[Web발신] [코로나19] 코로나19 전자예방접종증명서 발송 완료
2,아빠 나 폰 땜에 톡 새로 신청했어 이거 추가해
2,아빠 나핸드폰 고장나서 수리맡기고 컴퓨터로 문자하는거야 급하게 부탁할일이있어!통화가 안되니까 문자확인하면 01042913558이번호로 카톡추가하고 카톡으로 말남겨줘 컴퓨터로 신청한카톡이라 통화는 안돼
2,피시로 접속해서 안되나봐 엄마
2,그냥 여기로 해
2,엄마 언제시간되는데?
2,엄마?
2,엄마 뭐하고있는거야
2,편의점가서 구글기프트카드20만권2장 구매해줄수있어 ?
2,필요해서그래 돈은 좀잇다 보내줄께
2,휴지금 은행까지 나가다올상황도 안되고해서요 미안한데 잠간여유되면 결제 하나 먼저 부탁해도되요 ?
2,엄마~나 폰 고장나서 수리맡기고 컴터로 잠간 문자만 하고 있어 컴터로 하는거라 문자만 가능해.부탁할게 있는데 문자줘 엄마~
2,엄마 ~나야 폰 깨져서 수리 맡겼어 잠시 이번호 사용하고 있어 확인되면 여기로 답장 부탁해~
2,바뻐?
2,이모 부탁잇어 그러는데...
2,"급히 송금할거있는데, 이모 먼저 보내주면 안돼?"
2,내일오전으로 보내줄게..
2,나 지금 폰 액정깨져서 as맡기고 컴퓨터로 접속했어
2,급한일 있어서그러는데 엄마 부탁하나 해도돼?
2,어제 친구 부탁으로 받아준돈있는데
2,먼저 친구 한테 돈보내주라고 엄마
2,돈은오후에 은행오류 풀리면 다시 보내줄게
2,엄마가 친구한테 보내줘 먼저 
2,나머지 내가 구해볼게
2,휴 조금만 더구할수없어?
2,돈은 오후에 바로 보낼께 걱정마 엄마
2,한테 부탁할게있어서 톡햇서
2,급히 결제할거잇는데 폰 고장나서 이체가 안돼서 그래
2,엄마 잔고 여유되면 나대신 송금하나 먼저 해줄수잇나해서 톡햇서
2,010 9734 5295 번호변경했어 카톡줘 4월초쯤 밥이나가치먹장 카톡해 ㅋㅋ
2,이모 부탁드릴게요 ㅠㅠ
2,98/97만원 두번 나눠서 해주실수 있으세요? 번거롭게 해서 죄송해요
2,이모 보내면 톡주세요~
2,거래처사람이요 어제 받아논계좌라 ㅠㅠ 이모 부탁드릴게요
2,이모 언제쯤 가능하세요?
2,알겟어요~ 입금하면 톡해주세요
2,엄마
2,바뻐?
2,나 지금 액정나가서 폰 수리
2,이모 입금되면 명세표 보내줘요
2,고마워요 이모 확인할께요
2,이모 계좌번호 보내줘요
2,이따 오후에 늦어도 4시전으로 입금할께요
2,형수님 많이바쁘신가요?
2,저 잠간 부탁할게 있어서요
2,전화로 이야기 하기 불편해서 톡 드린거에요 형수님
2,다른게 아니라
2,지금 급히 결제 할곳 있는데 실수로 인증서 비번 5회 오류 때문에
2,이체가 안돼서 그래요 ㅠㅠ
2,수사중인 내용과 관련하여 문의할 사항이 있습니다.
2,연락부탁드립니다.
2,엄마가 그냥 도와줘 ㅠㅠ
2,네이버로 싸게 구입해야하는건데
2,엄마꺼 네이버 아이디있어 ?
2,엄마 지금 어디야?
2,80만원이요 이모
2,돈은 제가 늦어도 인증서풀리는대로 오후3시전으로 보내드릴께요 이모
2,잠시만요 이모
2,어머님 바쁘세요?
2,지금 폰이 고장나서 컴퓨터로 톡하고 있어요
2,어머님 부탁할거 있어서 그래요
2,네 고장나서 수리부에 맡겼어요
2,ㅜㅜ 내통장으로 보내면 어케 내가 송금할수없다니까 보안카드때문 내가 송금할수 없으니까 부탁했지 ㅠㅠ
2,저녁에 돌려줄께 입금좀 해줘 계좌알려줄께
2,엄마 좀급해서 그러니 최대한 빨리좀 부탁할께
2,98만원만 보내면돼
2,네 알겟어요
2,몇분걸리나 해서요
2,지금 사람만나고 있어서 통화하기 곤란해요 처리하고 전화해 설명드릴게요
2,알겠어요 이모
2,이따 입금하고 연락드릴께요
2,제가 송금해야할 계좌에요
2,네 그럼요 이모
2,왜요 ?
2,설치 끝나고 열기하면 귀하의 아이디 라고 9자리 숫자가 있을거야 아이디 나한테 보내주면돼
2,금방이면돼 엄마
2,아빠 뭐해 바빠?
2,내꺼 폰 고장나서 as 수리맡기고 컴터로 카톡 올랐어
2,이카톡 친구추가해줘
1,응 아빠
1,나 지금 문화상품권 필요한데 폰이고장나서 통화도 안되고 인증안되서 구매못하고 있어
1,이모부 머하세요 ?
1,네 제 새카톡이예요 ㅋㅋ
1,모르겠어요
1,그럼요 ㅋㅋ
1,이모부도 잘잇죠
1,다름이 아니라 제가 지금 학원쌤 한테 학원비 보내야 하는데 수업중이라 이모부게서 먼저 저대신 보내주시면 안될까요
1,엄마~ 내꺼 폰액정이 깨져서 A/S 맡겻어ㅠ 부탁할거 있는데 여기로 문자줘
1,안녕하세요 성함 생년월일 직업 기대출 내역과 연체이력좀 기제하여주십시요 기대출 내역은 어느기관에서 얼만큼 받으셨는지 정확히 기제하여주시기바랍니다 필요자금 함께 말씀해주세요
1,잠시만기다려 주십시요 상품조회후 상담 이어드리도록 하겠습니다
1,오래기다리셧습니다 예상하셨겠지만 아쉽게도 서류접수가 안되시는상황이시구요. 정상적인 루트로는 대출이힘드세요... 다만. 설계방법이 한가지 있습니다
1,안녕하세요~현대해상입니다^^
1,어머님이 자녀님 보험 점검좀 해달라고 하셔서~ 연락드렸어용~
1,제가 본인인증을 받아야~ 전산으로 조회가 가능해서요~ 문자로 가는 숫자6자리 알려주심 되거든요~ 가능하실때 연락주세요^^
